hoodie,https://m.media-amazon.com/images/I/81JXg7SGKnL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Comfort and great fit', 'Shorter than expected but very good quality.', 'Loved the hoodie']"
hoodie,https://m.media-amazon.com/images/I/81ZO9fKZM9L.__AC_SY445_SX342_QL70_ML2_.jpg,"['Got this for my husband for Christmas and he loves it. However he dropped something on it the first day he worn it and it left a white out spot on the front of it. Now he wants me to order another one and use this one for around the house. Does not make me happy.', 'This is very soft and comfortable. My husband uses this as a sort of dressy sweatshirt or a dressed down sweater. It’s the best of both worlds - comfortable like a sweatshirt but looks just a bit dressier than most.', 'I received my first one as a gift from work. I loved the colors so much I had to find it to order another']"
hoodie,https://m.media-amazon.com/images/I/8162HMfnPJL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Material is thin.  You can see light through it when you hold it up.  If you just need a light weight sweatshirt, this one will work.  Size seems to be ok, but i have not washed and dried out yet.', 'So when I originally opened the package and tried it on it was fine so I cut the tags and washed it. After it was washed and hung dry it reeked of garlic to the point it was smelling up an entire room. So after 4 washes and letting it soak for a week the smell is gone.', 'this hoodie is very comfortable, doesnt shrink like cotton hoodies, and has spacious head room.']"
hoodie,https://m.media-amazon.com/images/I/71OvN6h3-wL.__AC_SY445_SX342_QL70_ML2_.jpg,"[""This hoodie arrived quickly which was great. The inside is soft and comfortable, there's a slight bit of pilling which I don't love. All in all, I think it is a good purchase!"", 'My son likes his hoodie but said it’s a little small  on him as he is 6’3 and the Xl is a small Xl', 'I had to send this hoodie in for warranty repair because the kangaroo pouch stitching started to unravel after only 1 wash (and I hang to air dry)!  I’ve never experienced this with any Northface product so was very disappointed to see holes in the hand pouch when I went to wear it.  I bought several other NF hoodies the same day but didn’t have the same issue.  Hopefully, just isolated to the heather gray with baby blue logo.  The fit and color were great otherwise.']"
hoodie,https://m.media-amazon.com/images/I/71EZG1bxCjL.__AC_SY445_SX342_QL70_ML2_.jpg,[]
hoodie,https://m.media-amazon.com/images/I/91BGMMmw6vL.__AC_SY445_SX342_QL70_ML2_.jpg,[]
hoodie,https://m.media-amazon.com/images/I/91-435sZaNL.__AC_SY445_SX342_QL70_ML2_.jpg,"['My husband was happy with these purchased two.', 'Fits well in chest and arm length but is too long. Want waist band at waist not hip.', 'This is my favorite sweatshirt to wear. It’s great for work or for going out for some drinks. Very comfortable and not restricting at all. Very good quality sweatshirt that is nice and thick.']"
hoodie,https://m.media-amazon.com/images/I/81m4MrkZ-qL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Nice fabric and good value. Initial fit was perfect, after a couple of washes it shrunk a small amount most noticeable in the sleeve length. I purchased a couple of other sweat shirts and this was the best of the bunch. I would recommend this product.', 'Bought it for my husband. It’s true to the picture. Perfect for the winter time.', 'Very fast delivery! The T shirt is very high quality . Arrived exactly the right size and color']"
hoodie,https://m.media-amazon.com/images/I/91vS0HaPfEL.__AC_SX300_SY300_QL70_ML2_.jpg,"['Great quality as expected. Fits as expected. Very warm liner and durable outer layer. The hood is kind of oversized but overall I love this hoodie.', 'I love that it keeps me warm in the cold weather!', 'Bought this for my son for xmas and he said this was his favorite hoodie and that It is the most comfortable hoodie he has ever wore.']"
hoodie,https://m.media-amazon.com/images/I/41MoaqOeH4L.__AC_SY445_SX342_QL70_ML2_.jpg,"['Hoodie was a gift for my grandson. He loved it', 'My grandson loves his gaming pullover.', 'Not only did this item come quicker than it originally stated but it was amazing quality!  Definitely recommend. As for size my son is 12 & he’s 5’1” but he has wide shoulders …small men’s is perfect fit!']"
hoodie,https://m.media-amazon.com/images/I/61XPz4TtH3L.__AC_SX342_SY445_QL70_ML2_.jpg,"[""Bought this for a young man. Soft, cozy, fits as expected. True to size. Didn't shrink much after first wash."", ""My husband is a truck driver and needed a new zip up hoodie for the winter. I purchased this one and not only is it soft and warm, but the sizes are true. I'm considering getting one for myself."", ""It's a nice hoodie that keeps me warm but it does run a bit small and isn't as long as I thought it would be for being a men's medium. I'm under 5'0 and the medium barely covered my butt. I ordered the large and that fit me the way I wanted and gave the medium to a friend.""]"
hoodie,https://m.media-amazon.com/images/I/81eOm1IrGpL.__AC_SY445_SX342_QL70_ML2_.jpg,"[""The color, quality, and size are perfect match for a large guy. I ordered a large hoodie for a tall kid 5'10, fits him perfect.I also ordered a medium hoodie for a short boy just abit big on him."", 'Nice thick material and fits true to size. Color is just as pictured. Bought for my brother who is stocky and broad shouldered.', 'it is comfortable and soft but definitely size down']"
hoodie,https://m.media-amazon.com/images/I/61iB6raz+DL._AC_SX342_SY445_.jpg,"['I bought a xs hoodie and it fits perfectly! Very nice quality aswell!', 'Happy customer! Great buy', 'Nice hoodie to give as a gift. Soft and bright red color.']"
hoodie,https://m.media-amazon.com/images/I/81keUwBfBCS.__AC_SY445_SX342_QL70_ML2_.jpg,"['My son-in-law loved it but needs it in x-large in same color orange.  Please let know when you get this item in so I can reorder.', 'This was a Christmas gift for my grandson.  He loved it.  Said it was very comfortable', 'Gave as a gift and he loved it he wears it all the time']"
hoodie,https://m.media-amazon.com/images/I/81NawetKWEL.__AC_SY445_SX342_QL70_ML2_.jpg,"['I found this to be a good product; light to medium weight fabric, but the fit was a bit small.  I\'m 5\'6"", 160, older man with a slight build but a little extra around the middle....but not \'fat\'.  Still, a medium was a bit tight.... doable if I had nothing underneath but any t-shirt under made it too tight.  I am returning and will order a large.  Hopefully, that will fit nicely because I do like the rest of the sweatshirt.  Again, I\'m on the short side and the medium was not long....everything was fine except a bit too snug.', 'This was a great deal but the XL fits more like a large.', 'Purchase for my husband! Great fit!']"
hoodie,https://m.media-amazon.com/images/I/71s15EpvJ7L.__AC_SY445_SX342_QL70_ML2_.jpg,"['Just like the description, loved it.', 'Great for walking near traffic', 'A really nice hoodie. But order a size bigger and hope it fits. Ordered a XL my normal size from Lacoste web site. It was so small I could hardly zip it up. The sleeve length was 2 inches from my wrist. I ordered this one in XXL and it just barely reaches my wrist. The one from Lacoste was made in Cambodia and this one was made in Vietnam. They both look identical.']"
hoodie,https://m.media-amazon.com/images/I/81iHsNpE7KL.__AC_SY445_SX342_QL70_ML2_.jpg,"['My son was so happy and looks amazing on him.', 'Size it spot on and it is a soft comfortable fit. Perfect for bumming around.', 'Nice lightweght hoodie.']"
hoodie,https://m.media-amazon.com/images/I/612ZPtufClL.__AC_SY445_SX342_QL70_ML2_.jpg,"['It can really keep you warm,,, even it just a hoodie. And the letters in front r reflective. Stereoscopic sense for letters . Love it !,,!!', 'The quality of this sweatshirt is prefect. What a great value and the feel is super cozy. I feel very satisfied with this product and the fit.']"
hoodie,https://m.media-amazon.com/images/I/81nNv7hFbgL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Purchased as Christmas Gift and recipient liked it', 'Lining stiff/rough. Warm enough to keep out wind.Zipper is difficult .', 'I didn’t realize this was a water guard sweatshirt when ordered. It rained fairly heavy 2 days after I received it, So I wore it in the rain the water just beaded up on the sweatshirt and didn’t penetrate. It feels very durable it’s warm and is really pretty water resistant great sweatshirt.']"
hoodie,https://m.media-amazon.com/images/I/51Q5KSxCgAL.__AC_SY445_SX342_QL70_ML2_.jpg,['Would recommend this brand for winter wear.']
hoodie,https://m.media-amazon.com/images/I/714Z4t-OkiL.__AC_SY445_SX342_QL70_ML2_.jpg,"['I bought this for my 12 year old brother-in-law for Christmas and he absolutely loves it. If you have any idea how hard it is to get a preteens approval then you will understand the value in this comment.', ""They gave me the wrong color. This shows me how careless they are. The way they identify colors using letters can very easily be mistaken for other colors. I believe this is what happened to my order. It was supposed to come in purple. Look at another review as well, and you'll find that some people also received the wrong color. Overall, the sweater is comfortable and soft. Keeps me very warm and looks cool. Wish it was purple."", 'As soon as I got this I wore it out and the stitching on the pocket started coming out at the corners. Bad quality stitching. had to get it resewn. Otherwise this is a very nice item and looks cool.']"
hoodie,https://m.media-amazon.com/images/I/61FQVCSoQPL.__AC_SX342_SY445_QL70_ML2_.jpg,"['Hood should be a bit larger imo. We got extra large to account for it. the sleeve length and arm holes were the most noticeably xlarge', 'Bought this for my son for Christmas as he likes the other one I have. Though it is a lot thinner material than it appears in the picture. He is though very happy with it and rarely takes it off, running around the house going ""I am the thieves guild."" Whatever that means.', 'This is very comfortable but I kind of wish I would have bought one more size bigger than what I bought. if You have bigger arms this might not fit properly.']"
hoodie,https://m.media-amazon.com/images/I/711CeEHMOFL.__AC_SY445_SX342_QL70_ML2_.jpg,"['I bought this for my son who is a bigger man. I bought a size bigger. So glad I did because it fit perfectly.  Fun hoodie, great gift for the Takis lover', ""Son loved it and says it's comfortable and lightweight, but it does run 1/2 size small."", 'It was alittle short in the back.  Not as long as I thought but it was a good print job and funny.']"
hoodie,https://m.media-amazon.com/images/I/51AsEMP2UdL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Bought XL and was more like L. Not sure if the brand generally runs smaller than indicated or it was a mismarked item.', ""I have a couple of Charles River products. They fit well are nicely made and hold up to washing. It's a good product I'll buy it again."", 'Fits true to size!!! Good sweater!!']"
hoodie,https://m.media-amazon.com/images/I/61C0yLdko0L.__AC_SY445_SX342_QL70_ML2_.jpg,"['Beautiful Hoodie. Runs small and is thinner than expected.', 'Great product excellent fit. Product was delivered within the delivery date and the customer service was great. I look forward to ordering again soon Thank you!', 'Nike Mens Club FZ Hoodie White/Black 611456-100 Size Medium', ""Love the brilliant colors, very warm especially when I am wearing a long sleeve tshirt on. Don't really need a coat for this sweatshirt does the job.""]"
hoodie,https://m.media-amazon.com/images/I/61K7fFhAqqL.__AC_SY445_SX342_QL70_ML2_.jpg,"[""Nice hoodie but the zipper pulls weird if you don't zip it perfectly. It still zips up but the zipper gets off track."", 'My husband loved it! Fit as expected. High quality', ""My husband needed a new hoodie and I really liked the look of this one so I bought it for him. It fits him perfectly and looks really nice on him. He likes it because it's warm and is just what he needed.""]"
hoodie,https://m.media-amazon.com/images/I/81JXg7SGKnL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Great price, it feels really comfortable and it does the job for cold weather.', 'Great nike sweatshirt and cheaper than nike website!', 'Good quality.']"
hoodie,https://m.media-amazon.com/images/I/61+miF9GNpL._AC_SX342_SY445_.jpg,"['This ran smaller and more form fitting than i like. Otherwise was as expected on quality and color and material.', 'Pros- Nice aesthetics.  Quality fabric.Cons- Runs slightly smaller compared to Columbia.  Sleeves on forearms a little snug.  Could be 1"" longer for my liking in a tall size.', 'I spent a little more to get this quality sweater and it was worth it. Very nice material and it looks sharp.']"
hoodie,https://m.media-amazon.com/images/I/51Ogmv5RZjL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Buying clothes online is a hit or miss thing for me, but this is a winner. Fits excellent (3x), sleeves are just perfect length, and love the elastic in the cuffs. Nice deep pockets in front for your phone and billfold. Very soft and warm. A pleasant surprise.', 'I love it.  The only other note is the garment appeared to be quite a bit darker than what was shown in the online photo.  Not a big deal through.', ""This hoodie is very warm and well made. I bought a man's size as I like to wear my hoodie's large.This is a great product and looks nice on.""]"
hoodie,https://m.media-amazon.com/images/I/81BFsZfqSjL.__AC_SY445_SX342_QL70_ML2_.jpg,[]
hoodie,https://m.media-amazon.com/images/I/614fKdeI25L.__AC_SY445_SX342_QL70_ML2_.jpg,"['Exelente mi color favorito', 'N/A', 'Excelente color calidad y comodidad']"
hoodie,https://m.media-amazon.com/images/I/91cKqZNcGJL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Sleeves are really long so have to roll them up. Might be fine when wearing gloves?', 'Linda chompa, suave, calientita pero es muy grande !!!!', 'Great fleece, material is super soft, and warm.  I ordered the “222 Alert Red”, which is supposed to have a white “HH” logo, except the one I received had a red “HH” logo, hence the 4 stars.  All else is great.']"
hoodie,https://m.media-amazon.com/images/I/71wURpp4YkL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Muchas gracias me encanto todo', 'The fabric was really good and comfortable definitely buying more stuff from you guys', 'Article is thin enough that you can wear when it’s cold, or layer under if needed. Product looks like the pictures and it’s good quality + gorgeous!']"
hoodie,https://m.media-amazon.com/images/I/61DgcH+p2QL._AC_SX342_SY445_.jpg,"['I bought this hoodie for my son. He loves it. Its very warm and soft. However, it is a little small. We ordered a mens medium and the sleeves are a little short. I would suggest sizing up one size from what is normally worn.', 'Fabric quality is quite average. Print blurry too. Kid loves anime so he liked the hoodie. As simple as that', 'I would say it’s soft but after going in the washer and dryer it gets to much flint . But overall I Like it']"
hoodie,https://m.media-amazon.com/images/I/71ccXLnmy0S.__AC_SY445_SX342_QL70_ML2_.jpg,"[""Not much to say about this....it's a regular nike hoodie, true to size, and it is what it says. You pay more than store price here, but if you want it and can't find it, and you find it here...this is it!! It's perfect for regular man size 6' 190lbs and older teen 5'7 190ish lbs. Fits larger on the teen. Still a little loose on the dad, but both said prefer not too snug!"", 'Very comfortable and soft', 'Just what my grandson wanted!']"
hoodie,https://m.media-amazon.com/images/I/715TbRFjwiL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Love how it fits me.', 'This item is not ""heavy"" at all and the 3XL was incredibly small on me. It\'s a shame because if it had fit I would have just kept it, even though for $40 you\'d expect to get a ""heavy"" hoodie for that price, it still would have been comfortable and soft. Very disappointing.', ""Material is bit thinner than I expected. However I'd buy again.""]"
hoodie,https://m.media-amazon.com/images/I/61vgBrcKkkL.__AC_SX342_SY445_QL70_ML2_.jpg,"[""This is my new favorite hoodie. It's comfortable and soft. It fits perfectly."", 'fits great. warm. nice sweatshirt for the price.', 'Seems like good quality.  Light weight style']"
hoodie,https://m.media-amazon.com/images/I/51EYIIqC+rL._AC_SX342_SY445_.jpg,"['Shipping: product came on time and earlier than expected.Quality: looks and feels as advertised on image; i bought black/gold colorSize: I am female and about 5”5 or 5”6 and between 150-160lbs. I normally buy US medium, but i always get 1 size up if i am not sure, so I bought a large size to be safe and wanted it a bit baggy for extra layers during winter.I bought this for fashion pleasure and it really caught my eye. You lookin good and feelin’ good.', 'Bought hoodie in XL and fits a size under, also very thin material', 'I ordered a large and for my son, it was too tight. It runs a little small.']"
hoodie,https://m.media-amazon.com/images/I/71b9aMz-D-L.__AC_SY445_SX342_QL70_ML2_.jpg,"['Lighter material than older models, but still keeps me warm', ""Good comfortable hoodie, if you're on the larger side of XL go with the XXL, trust me."", 'Comfortable to work in']"
hoodie,https://m.media-amazon.com/images/I/61tpxujhr6L.__AC_SY445_SX342_QL70_ML2_.jpg,"[""I'm not cool. I'm not terribly uncool. Well, my kids may disagree with me about not being uncool. I recently downloaded TikTok and told our teenage son, and he was very concerned that my presence on the platform may ruin it. Sort of like what old people did to Facebook. So far, I think TikTok has survived my presence, so that may be a nod in my direction. This hooded sweatshirt is a perfect hooded sweatshirt for the level of cool I occupy. It's not high fashion. It's not terrible. My sons won't borrow it. Our teenage daughters are no more embarrassed to be seen with me when I wear it. The only technical thing to note: the pockets are not kangaroo style - left and right are their own. It surprised me, but I've adjusted."", 'Oversized so if you run between sizes get the next smaller size', 'I am 6\'1"" and weigh 195#.  I ordered the XXL and it seems to fit well (Just arrived today).  I was going to send it back because the pockets are small and shallow.  However, I have decided to keep it and just not use the pockets or use them by putting stuff in that if I lose it, no big deal.  Would not order again because of pockets but the rest seems fine.  Tomorrow I\'m off to LL Bean where I can try others on.  Good luck with yours.']"
hoodie,https://m.media-amazon.com/images/I/71RxqrRUT8L.__AC_SY445_SX342_QL70_ML2_.jpg,"['The quality of this hoodie is excellent!! I\'m 6\' 2"" and weigh 205lbs. I always get XL jackets. This hoodie fit perfectly and the length of the sleeves was great. The color match is very close to what you see in the online picture.', ""These are thick, sleeves are long line they are supposed to be. Nice zipper, doesn't feel cheap. I'm 6'0 220 got a large"", 'Very comfortable and warm! Love it!!']"
hoodie,https://m.media-amazon.com/images/I/81krP48X9WL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Calidad', 'By far one of Lacoste’s zip sweatshirt I have owned. The black and gray color looks so nice in person and the Lacoste taping down the arms blends well with this color scheme. Fits so nice and quite comfortable fabric.', 'Everytime I was this sweater it’s the Only thing in the wash that does this but it comes out with white fluff lines all over it, every single time, that just seems weird!??']"
hoodie,https://m.media-amazon.com/images/I/51qcuMV54FL.__AC_SY445_SX342_QL70_ML2_.jpg,[]
hoodie,https://m.media-amazon.com/images/I/71LlvLWn-AL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Very comfortable weekend go to,long in the arms and somewhat short at the waist but so comfy!', 'The quality is good I just wish it was for taller people. The torso part needs to be just a little longer.', 'I needed an inexpensive black shirt for a one time use.  Quality was good but ran small.  Faded after one wash but I expected that.  I gave it to my wife and it made a nice oversized upgraded sweatshirt.']"
hoodie,https://m.media-amazon.com/images/I/81nI0I8vbRL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Bought this as a gift to my boyfriend! He loved this sweater, fits well! He says it’s pretty comfortable. My only complaint is it really likes to pick up little fluff, hair, etc. he has a lot of animals!! Other then that it’s a great sweater!', ""It's a really nice gift for the hippie in your life. It's super soft inside. My only complaint would be that it seems to shed lint (from the inside). It may just need to be run through the wash once to fix, I haven't yet so take that with a grain of salt. Overall really nice and great price."", 'I’m an L. Ordered XL because it’s a cold weather garment. It barely fits. Barely. An XXL would be right for me at 5’10”, 175lbs.  The inside is very soft, haven’t had one quite like this before. The color is great, outer weave is great, pocket is great. Does not stop wind at all like alpaca serape, but is great for a layer or for inside the house. The only thing not great is the sizing. Otherwise, total thumbs up and would buy again.']"
hoodie,https://m.media-amazon.com/images/I/61LL7KRUmVL.__AC_SY445_SX342_QL70_ML2_.jpg,"[""So first off, I'm reviewing a jacket I already returned. It's not a bad jacket, and if I wanted this kind of jacket for the fall or spring, I'd've kept it. But it's November and I was looking for a lightweight jacket I could wear as another layer during the cooler months in SoCal.When I took it out of its polybag, I instantly felt the jacket wasn't cotton. I found the label and it confirmed it: 100% polyester. That's for the shell. The cuffs and waist were cotton or a cotton blend, I could tell. I put it on and it fit well and looked great. But it wasn't going to be as warm as I had hoped. So for those two reason, I knew immediately I would be returning it.Finally, I took a photo of the false pockets under the zippers near the neck area. Like other reviewers have said, the zippers function but lead to no pocket at all. I agree with others that it's really silly, because the zippers being there suggests 100% that there'd be useable pockets there. Nope! LOL"", 'Highly recommend this product', 'It was a Christmas gift and my grandson loved it.']"
hoodie,https://m.media-amazon.com/images/I/51eiioNt5DL.__AC_SY445_SX342_QL70_ML2_.jpg,"['As this was a Christmas gift for our grandson, I cannot speak to the comfort level, but I do believe that he was very pleased with it.  It arrived as expected, in time for Christmas, so I am happy with the seller.', 'Hoodie was thankfully in good condition considering it was mailed in the clear protective cover. It was so thin it was cut open.', ""My son loves this hoodie. It's very soft & comfortable. I believe it's his favorite now.""]"
hoodie,https://m.media-amazon.com/images/I/91lK8LeTizL.__AC_SY445_SX342_QL70_ML2_.jpg,"['It’s a gift for my Son, but I opened it up, and was very impressed with the thickness and quality material used! Hope it fits,(pretty sure it will) it seem true to size ❤️', 'Gave my son this hoodie for Christmas and he loves it.', 'It look excellent']"
hoodie,https://m.media-amazon.com/images/I/81O5X+I3m-L._AC_SX342_SY445_.jpg,"['Liked them alot using  for work great safety wear', 'Awsome Hoodie fit like I figured and it definitely turns heads at work', ""I bought this as a gift. The recipient had gotten one a year ago from a local work-wear store and was then unable to get it again in his size. (--Got a 2xl for 5ft 8in guy at about 220 lbs.)The sweatshirt is perfect, everything you'd expect from safety-minded, Osha compliant work wear. He often wears these and a thermal shirt to work outside in 0° to 20°.  Any warmer and he just wears a t-shirt underneath.I had gotten a different style from this seller first and had to return it as his company only allows safety orange, not safety green. The seller, Safety Shirts, was fantastic in the return process.  Highly recommend the seller and the safety sweatshirt!!""]"
hoodie,https://m.media-amazon.com/images/I/41vTc3MiVhL.__AC_SY445_SX342_QL70_ML2_.jpg,"['I got a medium for my husband who is 5’6” 130lbs and it’s too small after one wash. The baby pod part doesn’t have any pouch on the inside. As long as you are lounging with your baby, you are good to go.. but if you want to walk around, you’ll need to securely hold your little one!', 'material very soft but size ran small, without the baby attachment the jacket felt like an xs when I ordered a lg. So I can only imagine how small it would fit with the baby attachment.', ""This sweat shirt would've been perfect if it wasn't for the SUPER cheap material. I think if I'd have washed it, it would've shrunk and melted to a not so soft material like it came as.I LOVE the design but HATE the material😭😭 am returning""]"
hoodie,https://m.media-amazon.com/images/I/612cMWi6KTL.__AC_SY445_SX342_QL70_ML2_.jpg,[]
hoodie,https://m.media-amazon.com/images/I/61cHiLQjAUL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Un poco más pequeño de lo que esperaba', 'This hoodie is for cold weather use.  I was expecting something a little lighter, but it is high quality and comfortable to wear.  Not sure I would pack it for travel as it would be the heaviest weighing thing in my bag.', 'Product and service both great!']"
hoodie,https://m.media-amazon.com/images/I/61Y6I5VMifL.__AC_SY445_SX342_QL70_ML2_.jpg,[]
hoodie,https://m.media-amazon.com/images/I/81tBOMGByKL.__AC_SY445_SX342_QL70_ML2_.jpg,"[""Finding clothes is a stuggle for me because I'm short so small tends to fit me long but the stretchy ends on the bottom and sleeves help it stay snug to my size and the slim taper design on the shirt helps it look good  and not baggy without being too tight on my torso."", 'Husband was happy with it', 'Knit, style & zipper all good quality. Im so happy it has a solid metal zipper & not a cheap nylon one that splits after a dew uses.  Highly recommend.']"
hoodie,https://m.media-amazon.com/images/I/91fBXdBG59L.__AC_SX342_SY445_QL70_ML2_.jpg,"[""This hoodie ticks off everything I want in a dream hoodie. The actual hood is large and comfortable. Looks good worn up or down. When I wear it with the hood up it covers my head and ears without making me look like I'm suffocating. The length is perfect.. I'm a girl, 5'5, so getting a guy's hoodie can be too long on me, but this fall's right on my hips. And it's made from really comfortable thick fabric, but not so thick you're constantly sweating, but it'll def keep you warm . My only issue is, after the 2nd wash, the black faded :(((. Other than that, Im going to definitely repurchase, in other colours too."", 'Living in NE Florida where we do get actual cold weather, hubs has wanted a Men\'s Tall hoodie for ages. They either skimp in the tall, or are so thin they don\'t help much walking the dog at midnight. Took a chance on this particular in 3XLT, which is very large for hubs, but he wanted a loose one just in case he wanted to wear a tee shirt and flannel shirt underneath. Must say, the light indigo is a beautiful color! It washes like a dream, and the fit is excellent. I call it his ""Orson Welles"" hoodie b/c it is so wide, but it is definitely long enough (he is 6 ft 3 in.). The fabric is more than medium weight, but not quite heavy weight. He loves it, it fits perfectly, and will be simple to maintain. Highly recommend!', 'Heavy weight feel. Color is much more on the cooler side than I thought. Not sure about durability of hoodie as this was a gift, but seemed to be of good quality when I inspected it.Note: disregard my measurements as this was a gift.']"
hoodie,https://m.media-amazon.com/images/I/51imgyt0dKL.__AC_SY445_SX342_QL70_ML2_.jpg,[]
hoodie,https://m.media-amazon.com/images/I/81Ahe6R4qwL.__AC_SY445_SX342_QL70_ML2_.jpg,"[""For the price, this seems to be of pretty good quality.  My only real complaint is the sizing.  I normally wear XL shirts and jackets and when this arrived, it fit ok.  But after one cold wash and a medium temp dry, it shrank to basically a size L.  And for a sweatshirt jacket, the length shrank to just above my waist.  So, now it's a lot more snug than I would like.  I would strongly recommend going up a size or two than usual."", 'Grandson loves it.', 'Grandson is a Starwars fan and he was very happy with the hoodie']"
hoodie,https://m.media-amazon.com/images/I/71l-uijtI8L.__AC_SY445_SX342_QL70_ML2_.jpg,"['I\'m 5\'4"" about 250 and it fits perfectly-a little loose, which is how I like jackets to fit. It is soo soft inside/out. I love it!!', ""This was a really nice-looking garment, but if you're larger around the middle, it's too snug."", 'I first got this in X-Large Tall in Golden Yellow. I got it for my dad. He’s really tall and is always looking for good zip up hoodies that’ll fit him nicely. This is AMAZING! It’s such high quality. The outside feels really nice. It is soft and smooth. The inside is fleece. It does have some SLIGHT shedding at first if you don’t wash it or at least run it through the dryer, but once I ran it through the dryer I didn’t have any shedding anymore. It’s warm but not overly warm. I got it in X-Large Tall and it fits perfect. The arms are long enough even when I stretch my arm out. It fits nicely in length. The hood works well. It isn’t too small or too big (I hate hoodies where it’s so small it barely fits my head or it’s so big my head is swimming in it), and it has enough structure to it that it sits nicely around your face (I hate hoodies where the hood has no structure and just kind of flops onto your head and into your face). I think this is a really high quality hoodie! Now my dad wants one in a few different colors, and I can’t blame him! For such a high quality hoodie to get it under $40, it’s great! But even better at the current sale price of $26.50!I ended up loving the quality and look of it so much, I got one for myself. I would normally go for a medium in women’s, but figured since this is men’s I should go for a small. I should have went with my normal size and got a medium. The small fits, but I would have liked it to fit a little looser. It’s still comfortable to wear, but definitely fits more snug than I normally like my zip up hoodies. The arms are long enough too thankfully. The hood is a little small on me where if I have a clip in my hair it just barely covers my head. But, as long as I don’t wear a clip it fits fine. But, had I gotten a medium, it would have been perfect. So, I’d say if you’re a woman, go with your regular size. I wouldn’t recommend doing what I did and going smaller since it’s for men. Other than that, it’s perfect!']"
hoodie,https://m.media-amazon.com/images/I/81MGMQilscL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Fit as expected true to style', 'Perfect for casual wear.', ""Not up to Ralph's standards. May be manufactured by a licensee.""]"
hoodie,https://m.media-amazon.com/images/I/91-mTYsWmuL.__AC_SY445_SX342_QL70_ML2_.jpg,"[""Fits great, as expected.  Color is just as advertised.  The sleeves are not as baggy as other hoodies so pushing them up the arm isn't happening."", 'Seems like a well-made hoodie, but I ordered the blue because I liked the light color - and in reality it was much darker! A little disappointing', 'This is a well constructed, stylish goodie. It is mid-light weight. The fit is good. It is actually nicer than some designer hoodies costing considerably more. The only remaining question is how it will hold up to a washer/dryer.']"
hoodie,https://m.media-amazon.com/images/I/61FJuSoPSPL.__AC_SX342_SY445_QL70_ML2_.jpg,[]
hoodie,https://m.media-amazon.com/images/I/61dtJvdYahL.__AC_SX342_SY445_QL70_ML2_.jpg,"[""Soft, looks good. It will not shrink. I've tried (hot water wash/extra hot dry). Fits just a little big for me, but leaves room for under layer."", 'Warm.  Wish it had a tie for the hood.', 'I bought this for my husband and it fit perfectly.  Great quality hoodie.']"
hoodie,https://m.media-amazon.com/images/I/91CeVNNgvCL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Great sweater knit this is a large and fits comfortable', 'Sizes run real small', 'I absolutely love this top. Very warm and soft. The sleeves are a tad long, but because of the fabric I am able to fold them under without anyone noticing. Could just be my short arms?  Recommend!']"
hoodie,https://m.media-amazon.com/images/I/61gdkYvI+dL._AC_SX342_SY445_.jpg,"['Very soft. Tight in the arms', ""This is a nice quality hoodie that looks and fits exactly as described! I'm not sure what happened in the case of those leaving bad reviews, but the product I received is flawless and my husband's happy about it. I bought an XL for him, as that's what he usually wears, and it worked perfectly."", 'I was surprised how nice this was its thick warm and nice also on inside its like fleece very nice and soft!!']"
hoodie,https://m.media-amazon.com/images/I/81MGMQilscL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Husband loves this! Second one he’s had and it’s his favorite! He had been looking for one for months and finally we found it!!', 'Nice', 'Great sweater and super cozy, very stylish']"
hoodie,https://m.media-amazon.com/images/I/61282aIgkiL.__AC_SY445_SX342_QL70_ML2_.jpg,['Exactly what I ordered at a great price!']
hoodie,https://m.media-amazon.com/images/I/81JXg7SGKnL.__AC_SY445_SX342_QL70_ML2_.jpg,"['Calidad del producto', 'Scam, This was  not the product advertised this has a tag it was 19.99$ and sold it to me 32$. I Refund this. Not worth it for the price.']"
hoodie,https://m.media-amazon.com/images/I/71AwV6EPZWL.__AC_SY445_SX342_QL70_ML2_.jpg,"['I ordered the XXL for home use, thing is perfect.  I am 6\'2"" 210 lbs.  Fits perfect for home or going out.  The XL fits as well (I have both), but the XXL is perfect if your self conscience.', 'This hoodie is really warm and made well. A very good value.', 'The fabric out of the package was so rough. It looks ok, and it’s fitted, so that might change what size to order.']"
